date,opponent_team,opponent_league,team,league,team_game_no,opponent_score,team_score,win_loss,is_home
20220731,BOS,AL,MIL,NL,102,7,2,0,0
20220731,CHA,AL,OAK,AL,104,4,1,0,0
20220731,HOU,AL,SEA,AL,103,3,2,0,0
20220731,NYA,AL,KCA,AL,102,6,8,1,0
20220731,TBA,AL,CLE,AL,101,3,5,1,0
20220731,TOR,AL,DET,AL,103,4,1,0,0
20220801,MIA,NL,CIN,NL,102,1,3,1,0
20220801,SDN,NL,COL,NL,104,4,1,0,0
20220801,SFN,NL,LAN,NL,102,2,8,1,0
20220801,WAS,NL,NYN,NL,102,3,7,1,0
20220801,CHA,AL,KCA,AL,103,1,2,1,0
20220801,CLE,AL,ARI,NL,102,6,5,0,0
20220801,HOU,AL,BOS,AL,104,2,3,1,0
20220801,MIN,AL,DET,AL,104,5,3,0,0
20220801,NYA,AL,SEA,AL,104,7,2,0,0
20220801,TEX,AL,BAL,AL,103,2,7,1,0
20220802,ATL,NL,PHI,NL,103,13,1,0,0
20220802,MIA,NL,CIN,NL,103,1,2,1,0
20220802,PIT,NL,MIL,NL,103,5,3,0,0
20220802,SDN,NL,COL,NL,105,13,5,0,0
20220802,SDN,NL,COL,NL,106,3,2,0,0
20220802,SFN,NL,LAN,NL,103,5,9,1,0
20220802,SLN,NL,CHN,NL,102,6,0,0,0
20220802,WAS,NL,NYN,NL,103,5,1,0,0
20220802,ANA,AL,OAK,AL,105,3,1,0,0
20220802,CHA,AL,KCA,AL,104,9,2,0,0
20220802,CLE,AL,ARI,NL,103,3,6,1,0
20220802,HOU,AL,BOS,AL,105,1,2,1,0
20220802,MIN,AL,DET,AL,105,3,5,1,0
20220802,NYA,AL,SEA,AL,105,6,8,1,0
20220802,TBA,AL,TOR,AL,103,1,3,1,0
20220802,TEX,AL,BAL,AL,104,2,8,1,0
20220803,ATL,NL,PHI,NL,104,1,3,1,0
20220803,MIA,NL,CIN,NL,104,3,0,0,0
20220803,PIT,NL,MIL,NL,104,8,7,0,0
20220803,SDN,NL,COL,NL,107,9,1,0,0
20220803,SFN,NL,LAN,NL,104,0,3,1,0
20220803,WAS,NL,NYN,NL,104,5,9,1,0
20220803,ANA,AL,OAK,AL,106,1,3,1,0
20220803,CHA,AL,KCA,AL,105,4,1,0,0
20220803,CLE,AL,ARI,NL,104,7,4,0,0
20220803,HOU,AL,BOS,AL,106,6,1,0,0
20220803,MIN,AL,DET,AL,106,4,1,0,0
20220803,NYA,AL,SEA,AL,106,3,7,1,0
20220803,TBA,AL,TOR,AL,104,3,2,0,0
20220803,TEX,AL,BAL,AL,105,3,6,1,0
20220804,NYN,NL,ATL,NL,106,6,4,0,0
20220804,PHI,NL,WAS,NL,107,5,4,0,0
20220804,PIT,NL,MIL,NL,105,5,4,0,0
20220804,SDN,NL,COL,NL,108,3,7,1,0
20220804,SFN,NL,LAN,NL,105,3,5,1,0
20220804,SLN,NL,CHN,NL,103,4,3,0,0
20220804,SLN,NL,CHN,NL,104,7,2,0,0
20220804,ANA,AL,OAK,AL,107,7,8,1,0
20220804,CLE,AL,HOU,AL,107,0,6,1,0
20220804,DET,AL,TBA,AL,105,2,6,1,0
20220804,KCA,AL,BOS,AL,107,7,3,0,0
20220804,MIN,AL,TOR,AL,105,3,9,1,0
20220804,TEX,AL,CHA,AL,105,3,2,0,0
20220805,ARI,NL,COL,NL,109,6,5,0,0
20220805,CHN,NL,MIA,NL,106,2,1,0,0
20220805,LAN,NL,SDN,NL,109,8,1,0,0
20220805,MIL,NL,CIN,NL,105,5,1,0,0
20220805,NYN,NL,ATL,NL,107,6,9,1,0
20220805,PHI,NL,WAS,NL,108,7,2,0,0
20220805,SLN,NL,NYA,AL,107,4,3,0,0
20220805,BAL,AL,PIT,NL,106,1,0,0,0
20220805,CLE,AL,HOU,AL,108,3,9,1,0
20220805,DET,AL,TBA,AL,106,3,5,1,0
20220805,KCA,AL,BOS,AL,108,4,7,1,0
20220805,MIN,AL,TOR,AL,106,6,5,0,0
20220805,SEA,AL,ANA,AL,106,3,4,1,0
20220805,TEX,AL,CHA,AL,106,1,2,1,0
20220806,ARI,NL,COL,NL,110,2,3,1,0
20220806,CHN,NL,MIA,NL,107,4,0,0,0
20220806,LAN,NL,SDN,NL,110,8,3,0,0
20220806,MIL,NL,CIN,NL,106,5,7,1,0
20220806,NYN,NL,ATL,NL,108,8,5,0,0
20220806,NYN,NL,ATL,NL,109,6,2,0,0
20220806,PHI,NL,WAS,NL,109,11,5,0,0
20220806,SLN,NL,NYA,AL,108,1,0,0,0
20220806,BAL,AL,PIT,NL,107,6,3,0,0
20220806,CLE,AL,HOU,AL,109,4,1,0,0
20220806,DET,AL,TBA,AL,107,9,1,0,0
20220806,KCA,AL,BOS,AL,109,5,4,0,0
20220806,MIN,AL,TOR,AL,107,7,3,0,0
20220806,OAK,AL,SFN,NL,107,3,7,1,0
20220806,SEA,AL,ANA,AL,107,2,1,0,0
20220806,SEA,AL,ANA,AL,108,1,7,1,0
20220806,TEX,AL,CHA,AL,107,8,0,0,0
20220807,ARI,NL,COL,NL,111,6,4,0,0
20220807,CHN,NL,MIA,NL,108,0,3,1,0
20220807,LAN,NL,SDN,NL,111,4,0,0,0
20220807,MIL,NL,CIN,NL,107,2,4,1,0
20220807,NYN,NL,ATL,NL,110,5,2,0,0
20220807,PHI,NL,WAS,NL,110,13,1,0,0
20220807,SLN,NL,NYA,AL,109,12,9,0,0
20220807,BAL,AL,PIT,NL,108,1,8,1,0
20220807,CLE,AL,HOU,AL,110,1,0,0,0
20220807,DET,AL,TBA,AL,108,0,7,1,0
20220807,KCA,AL,BOS,AL,110,13,5,0,0
20220807,MIN,AL,TOR,AL,108,2,3,1,0
20220807,OAK,AL,SFN,NL,108,4,6,1,0
20220807,SEA,AL,ANA,AL,109,6,3,0,0
20220807,TEX,AL,CHA,AL,108,2,8,1,0
20220808,ARI,NL,PIT,NL,109,3,0,0,0
20220808,CHN,NL,WAS,NL,111,6,3,0,0
20220808,NYN,NL,CIN,NL,108,5,1,0,0
20220808,SDN,NL,SFN,NL,109,0,1,1,0
20220808,BAL,AL,TOR,AL,109,7,4,0,0
20220808,OAK,AL,ANA,AL,110,0,1,1,0
20220808,SEA,AL,NYA,AL,110,4,9,1,0
20220809,ARI,NL,PIT,NL,110,6,4,0,0
20220809,CHN,NL,WAS,NL,112,5,6,1,0
20220809,COL,NL,SLN,NL,109,16,5,0,0
20220809,LAN,NL,MIN,AL,109,10,3,0,0
20220809,MIL,NL,TBA,AL,109,5,3,0,0
20220809,NYN,NL,CIN,NL,109,6,2,0,0
20220809,PHI,NL,MIA,NL,109,4,1,0,0
20220809,SDN,NL,SFN,NL,110,7,4,0,0
20220809,BAL,AL,TOR,AL,110,6,5,0,0
20220809,BOS,AL,ATL,NL,111,7,9,1,0
20220809,DET,AL,CLE,AL,109,2,5,1,0
20220809,HOU,AL,TEX,AL,109,7,5,0,0
20220809,KCA,AL,CHA,AL,109,4,2,0,0
20220809,KCA,AL,CHA,AL,110,2,3,1,0
20220809,OAK,AL,ANA,AL,111,1,5,1,0
20220809,SEA,AL,NYA,AL,111,1,0,0,0
20220810,ARI,NL,PIT,NL,111,4,6,1,0
20220810,CHN,NL,WAS,NL,113,4,2,0,0
20220810,COL,NL,SLN,NL,110,5,9,1,0
20220810,LAN,NL,MIN,AL,110,8,5,0,0
20220810,MIL,NL,TBA,AL,110,4,3,0,0
20220810,NYN,NL,CIN,NL,110,10,2,0,0
20220810,PHI,NL,MIA,NL,110,4,3,0,0
20220810,SDN,NL,SFN,NL,111,13,7,0,0
20220810,BOS,AL,ATL,NL,112,4,8,1,0
20220810,DET,AL,CLE,AL,110,2,3,1,0
20220810,HOU,AL,TEX,AL,110,4,8,1,0
20220810,KCA,AL,CHA,AL,111,8,3,0,0
20220810,OAK,AL,ANA,AL,112,4,5,1,0
20220810,SEA,AL,NYA,AL,112,4,3,0,0
20220811,ARI,NL,PIT,NL,112,9,3,0,0
20220811,CIN,NL,CHN,NL,111,2,4,1,0
20220811,COL,NL,SLN,NL,111,8,6,0,0
20220811,PHI,NL,MIA,NL,111,0,3,1,0
20220811,BOS,AL,BAL,AL,111,4,3,0,0
20220811,DET,AL,CLE,AL,111,3,4,1,0
20220811,HOU,AL,TEX,AL,111,7,3,0,0
20220811,KCA,AL,CHA,AL,112,5,3,0,0
20220812,COL,NL,ARI,NL,112,5,3,0,0
20220812,MIA,NL,ATL,NL,113,3,4,1,0
20220812,NYN,NL,PHI,NL,112,1,2,1,0
20220812,SFN,NL,PIT,NL,113,5,3,0,0
20220812,SLN,NL,MIL,NL,111,3,1,0,0
20220812,WAS,NL,SDN,NL,115,5,10,1,0
20220812,ANA,AL,MIN,AL,111,0,4,1,0
20220812,BOS,AL,NYA,AL,113,3,2,0,0
20220812,CHA,AL,DET,AL,114,2,0,0,0
20220812,HOU,AL,OAK,AL,113,7,5,0,0
20220812,KCA,AL,LAN,NL,111,3,8,1,0
20220812,TBA,AL,BAL,AL,112,3,10,1,0
20220812,TEX,AL,SEA,AL,114,2,6,1,0
20220812,TOR,AL,CLE,AL,112,0,8,1,0
20220813,CIN,NL,CHN,NL,112,2,7,1,0
20220813,COL,NL,ARI,NL,113,0,6,1,0
20220813,MIA,NL,ATL,NL,114,2,5,1,0
20220813,MIA,NL,ATL,NL,115,2,6,1,0
20220813,NYN,NL,PHI,NL,113,1,0,0,0
20220813,SFN,NL,PIT,NL,114,2,0,0,0
20220813,SLN,NL,MIL,NL,112,2,3,1,0
20220813,WAS,NL,SDN,NL,116,4,3,0,0
20220813,ANA,AL,MIN,AL,112,5,3,0,0
20220813,BOS,AL,NYA,AL,114,2,3,1,0
20220813,CHA,AL,DET,AL,115,6,4,0,0
20220813,HOU,AL,OAK,AL,114,8,0,0,0
20220813,KCA,AL,LAN,NL,112,3,13,1,0
20220813,TBA,AL,BAL,AL,113,8,2,0,0
20220813,TEX,AL,SEA,AL,115,7,4,0,0
20220813,TOR,AL,CLE,AL,113,2,1,0,0
20220814,CIN,NL,CHN,NL,113,8,5,0,0
20220814,COL,NL,ARI,NL,114,4,7,1,0
20220814,MIA,NL,ATL,NL,116,1,3,1,0
20220814,NYN,NL,PHI,NL,114,6,0,0,0
20220814,SFN,NL,PIT,NL,115,8,7,0,0
20220814,SLN,NL,MIL,NL,113,6,3,0,0
20220814,WAS,NL,SDN,NL,117,0,6,1,0
20220814,ANA,AL,MIN,AL,113,4,2,0,0
20220814,BOS,AL,NYA,AL,115,3,0,0,0
20220814,CHA,AL,DET,AL,116,5,3,0,0
20220814,HOU,AL,OAK,AL,115,6,3,0,0
20220814,KCA,AL,LAN,NL,113,4,0,0,0
20220814,TBA,AL,BAL,AL,114,4,1,0,0
20220814,TEX,AL,SEA,AL,116,5,3,0,0
20220814,TOR,AL,CLE,AL,114,2,7,1,0
20220815,ATL,NL,NYN,NL,116,13,1,0,0
20220815,CIN,NL,PHI,NL,115,3,4,1,0
20220815,MIA,NL,SDN,NL,118,3,0,0,0
20220815,MIL,NL,LAN,NL,114,0,4,1,0
20220815,SFN,NL,ARI,NL,115,6,1,0,0
20220815,WAS,NL,CHN,NL,114,5,4,0,0
20220815,ANA,AL,SEA,AL,117,2,6,1,0
20220815,CHA,AL,HOU,AL,117,4,2,0,0
20220815,CLE,AL,DET,AL,117,4,1,0,0
20220815,CLE,AL,DET,AL,118,5,7,1,0
20220815,MIN,AL,KCA,AL,117,4,2,0,0
20220815,NYA,AL,TBA,AL,114,0,4,1,0
20220815,TEX,AL,OAK,AL,116,2,1,0,0
20220815,TOR,AL,BAL,AL,115,3,7,1,0
20220816,ATL,NL,NYN,NL,117,5,0,0,0
20220816,CIN,NL,PHI,NL,116,4,11,1,0
20220816,MIA,NL,SDN,NL,119,4,3,0,0
20220816,MIL,NL,LAN,NL,115,5,4,0,0
20220816,PIT,NL,BOS,AL,117,3,5,1,0
20220816,SFN,NL,ARI,NL,116,2,1,0,0
20220816,SLN,NL,COL,NL,118,5,4,0,0
20220816,WAS,NL,CHN,NL,115,5,7,1,0
20220816,ANA,AL,SEA,AL,118,2,8,1,0
20220816,CHA,AL,HOU,AL,118,4,3,0,0
20220816,CLE,AL,DET,AL,119,3,4,1,0
20220816,MIN,AL,KCA,AL,118,9,0,0,0
20220816,NYA,AL,TBA,AL,115,1,3,1,0
20220816,TEX,AL,OAK,AL,117,1,5,1,0
20220816,TOR,AL,BAL,AL,116,2,4,1,0
20220817,ATL,NL,NYN,NL,118,7,9,1,0
20220817,CIN,NL,PHI,NL,117,1,0,0,0
20220817,MIA,NL,SDN,NL,120,3,10,1,0
20220817,MIL,NL,LAN,NL,116,1,2,1,0
20220817,PIT,NL,BOS,AL,118,3,8,1,0
20220817,SFN,NL,ARI,NL,117,2,3,1,0
20220817,SLN,NL,COL,NL,119,5,1,0,0
20220817,WAS,NL,CHN,NL,116,2,3,1,0
20220817,ANA,AL,SEA,AL,119,7,11,1,0
20220817,CHA,AL,HOU,AL,119,2,3,1,0
20220817,CLE,AL,DET,AL,120,8,4,0,0
20220817,MIN,AL,KCA,AL,119,4,0,0,0
20220817,NYA,AL,TBA,AL,116,8,7,0,0
20220817,TEX,AL,OAK,AL,118,2,7,1,0
20220817,TOR,AL,BAL,AL,117,6,1,0,0
20220818,ATL,NL,NYN,NL,119,3,2,0,0
20220818,MIL,NL,LAN,NL,117,5,3,0,0
20220818,PIT,NL,BOS,AL,119,8,2,0,0
20220818,SDN,NL,WAS,NL,120,1,3,1,0
20220818,SFN,NL,ARI,NL,118,0,5,1,0
20220818,SLN,NL,COL,NL,120,13,0,0,0
20220818,BAL,AL,CHN,NL,117,2,3,1,0
20220818,CHA,AL,HOU,AL,120,5,21,1,0
20220818,NYA,AL,TOR,AL,117,2,9,1,0
20220818,TBA,AL,KCA,AL,120,7,1,0,0
20220818,TEX,AL,OAK,AL,119,10,3,0,0
20220819,ARI,NL,SLN,NL,118,1,5,1,0
20220819,ATL,NL,HOU,AL,121,6,2,0,0
20220819,CHN,NL,MIL,NL,118,8,7,0,0
20220819,COL,NL,SFN,NL,119,7,4,0,0
20220819,LAN,NL,MIA,NL,119,2,1,0,0
20220819,PHI,NL,NYN,NL,120,2,7,1,0
20220819,PIT,NL,CIN,NL,117,5,4,0,0
20220819,SDN,NL,WAS,NL,121,3,6,1,0
20220819,BAL,AL,BOS,AL,120,15,10,0,0
20220819,CLE,AL,CHA,AL,120,5,2,0,0
20220819,DET,AL,ANA,AL,119,0,1,1,0
20220819,MIN,AL,TEX,AL,119,2,1,0,0
20220819,NYA,AL,TOR,AL,118,0,4,1,0
20220819,OAK,AL,SEA,AL,120,2,10,1,0
20220819,TBA,AL,KCA,AL,121,2,3,1,0
20220820,ARI,NL,SLN,NL,119,7,16,1,0
20220820,ATL,NL,HOU,AL,122,5,4,0,0
20220820,CHN,NL,MIL,NL,119,6,5,0,0
20220820,COL,NL,SFN,NL,120,4,3,0,0
20220820,LAN,NL,MIA,NL,120,7,0,0,0
20220820,PHI,NL,NYN,NL,121,2,8,1,0
20220820,PHI,NL,NYN,NL,122,4,1,0,0
20220820,PIT,NL,CIN,NL,118,1,10,1,0
20220820,SDN,NL,WAS,NL,122,2,1,0,0
20220820,BAL,AL,BOS,AL,121,3,4,1,0
20220820,CLE,AL,CHA,AL,121,0,2,1,0
20220820,DET,AL,ANA,AL,120,4,3,0,0
20220820,MIN,AL,TEX,AL,120,3,4,1,0
20220820,NYA,AL,TOR,AL,119,2,5,1,0
20220820,OAK,AL,SEA,AL,121,4,3,0,0
20220820,TBA,AL,KCA,AL,122,5,2,0,0
20220821,ARI,NL,SLN,NL,120,4,6,1,0
20220821,ATL,NL,HOU,AL,123,4,5,1,0
20220821,CHN,NL,MIL,NL,120,2,5,1,0
20220821,COL,NL,SFN,NL,121,8,9,1,0
20220821,LAN,NL,MIA,NL,121,10,3,0,0
20220821,PHI,NL,NYN,NL,123,9,10,1,0
20220821,PIT,NL,CIN,NL,119,5,9,1,0
20220821,SDN,NL,WAS,NL,123,2,1,0,0
20220821,BAL,AL,BOS,AL,122,5,3,0,0
20220821,DET,AL,ANA,AL,121,4,0,0,0
20220821,MIN,AL,TEX,AL,121,0,7,1,0
20220821,NYA,AL,TOR,AL,120,4,2,0,0
20220821,OAK,AL,SEA,AL,122,5,3,0,0
20220821,TBA,AL,KCA,AL,123,3,2,0,0
20220822,CHN,NL,SLN,NL,121,0,1,1,0
20220822,LAN,NL,MIL,NL,121,0,4,1,0
20220822,PHI,NL,CIN,NL,120,4,1,0,0
20220822,PIT,NL,ATL,NL,124,1,2,1,0
20220822,KCA,AL,CHA,AL,122,6,4,0,0
20220822,MIN,AL,TEX,AL,122,1,2,1,0
20220822,NYA,AL,NYN,NL,124,4,2,0,0
20220822,OAK,AL,MIA,NL,122,0,3,1,0
20220822,TBA,AL,ANA,AL,122,2,1,0,0
20220823,CHN,NL,SLN,NL,122,2,0,0,0
20220823,CHN,NL,SLN,NL,123,3,13,1,0
20220823,COL,NL,TEX,AL,123,7,6,0,0
20220823,LAN,NL,MIL,NL,122,10,1,0,0
20220823,PHI,NL,CIN,NL,121,7,6,0,0
20220823,PIT,NL,ATL,NL,125,1,6,1,0
20220823,SDN,NL,CLE,AL,121,1,3,1,0
20220823,BAL,AL,CHA,AL,123,5,3,0,0
20220823,BOS,AL,TOR,AL,121,3,9,1,0
20220823,DET,AL,SFN,NL,122,1,3,1,0
20220823,HOU,AL,MIN,AL,121,4,2,0,0
20220823,KCA,AL,ARI,NL,122,3,7,1,0
20220823,NYA,AL,NYN,NL,125,4,2,0,0
20220823,OAK,AL,MIA,NL,123,3,5,1,0
20220823,SEA,AL,WAS,NL,124,4,2,0,0
20220823,TBA,AL,ANA,AL,123,11,1,0,0
20220824,CHN,NL,SLN,NL,124,7,1,0,0
20220824,COL,NL,TEX,AL,124,4,16,1,0
20220824,LAN,NL,MIL,NL,123,12,6,0,0
20220824,PHI,NL,CIN,NL,122,7,5,0,0
20220824,PIT,NL,ATL,NL,126,2,14,1,0
20220824,SDN,NL,CLE,AL,122,0,7,1,0
20220824,BAL,AL,CHA,AL,124,3,5,1,0
20220824,BOS,AL,TOR,AL,122,2,3,1,0
20220824,DET,AL,SFN,NL,123,6,1,0,0
20220824,HOU,AL,MIN,AL,122,5,3,0,0
20220824,KCA,AL,ARI,NL,123,5,3,0,0
20220824,OAK,AL,MIA,NL,124,3,2,0,0
20220824,SEA,AL,WAS,NL,125,1,3,1,0
20220824,TBA,AL,ANA,AL,124,4,3,0,0
20220825,CHN,NL,SLN,NL,125,3,8,1,0
20220825,NYN,NL,COL,NL,126,3,1,0,0
20220825,PHI,NL,CIN,NL,123,4,0,0,0
20220825,BAL,AL,CHA,AL,125,4,3,0,0
20220825,BOS,AL,TOR,AL,123,5,6,1,0
20220825,HOU,AL,MIN,AL,123,6,3,0,0
20220825,OAK,AL,NYA,AL,125,4,13,1,0
20220825,SEA,AL,CLE,AL,123,3,1,0,0
20220825,TBA,AL,ANA,AL,125,8,3,0,0
20220826,MIA,NL,LAN,NL,124,6,10,1,0
20220826,MIL,NL,CHN,NL,126,3,4,1,0
20220826,NYN,NL,COL,NL,127,7,6,0,0
20220826,PHI,NL,PIT,NL,125,7,4,0,0
20220826,SLN,NL,ATL,NL,127,4,11,1,0
20220826,WAS,NL,CIN,NL,124,3,7,1,0
20220826,BOS,AL,TBA,AL,125,9,8,0,0
20220826,CHA,AL,ARI,NL,124,2,7,1,0
20220826,HOU,AL,BAL,AL,125,0,2,1,0
20220826,KCA,AL,SDN,NL,127,5,13,1,0
20220826,MIN,AL,SFN,NL,124,9,0,0,0
20220826,OAK,AL,NYA,AL,126,2,3,1,0
20220826,SEA,AL,CLE,AL,124,3,2,0,0
20220826,TEX,AL,DET,AL,126,7,6,0,0
20220826,TOR,AL,ANA,AL,126,0,12,1,0
20220827,MIA,NL,LAN,NL,125,2,1,0,0
20220827,MIL,NL,CHN,NL,127,7,0,0,0
20220827,NYN,NL,COL,NL,128,3,0,0,0
20220827,PHI,NL,PIT,NL,126,6,0,0,0
20220827,SLN,NL,ATL,NL,128,6,5,0,0
20220827,WAS,NL,CIN,NL,125,2,6,1,0
20220827,BOS,AL,TBA,AL,126,5,1,0,0
20220827,CHA,AL,ARI,NL,125,5,10,1,0
20220827,HOU,AL,BAL,AL,126,1,3,1,0
20220827,KCA,AL,SDN,NL,128,3,4,1,0
20220827,MIN,AL,SFN,NL,125,3,2,0,0
20220827,OAK,AL,NYA,AL,127,3,2,0,0
20220827,SEA,AL,CLE,AL,125,3,4,1,0
20220827,TEX,AL,DET,AL,127,2,11,1,0
20220827,TOR,AL,ANA,AL,127,0,2,1,0
20220828,MIA,NL,LAN,NL,126,1,8,1,0
20220828,MIL,NL,CHN,NL,128,9,7,0,0
20220828,NYN,NL,COL,NL,129,0,1,1,0
20220828,PHI,NL,PIT,NL,127,0,5,1,0
20220828,SLN,NL,ATL,NL,129,6,3,0,0
20220828,WAS,NL,CIN,NL,126,3,2,0,0
20220828,BOS,AL,TBA,AL,127,4,12,1,0
20220828,CHA,AL,ARI,NL,126,2,3,1,0
20220828,HOU,AL,BAL,AL,127,3,1,0,0
20220828,KCA,AL,SDN,NL,129,15,7,0,0
20220828,MIN,AL,SFN,NL,126,8,3,0,0
20220828,OAK,AL,NYA,AL,128,4,1,0,0
20220828,SEA,AL,CLE,AL,126,4,0,0,0
20220828,TEX,AL,DET,AL,128,8,9,1,0
20220828,TOR,AL,ANA,AL,128,3,8,1,0
20220829,ARI,NL,PHI,NL,129,13,7,0,0
20220829,CIN,NL,SLN,NL,129,4,13,1,0
20220829,MIA,NL,LAN,NL,127,2,3,1,0
20220829,MIL,NL,PIT,NL,128,7,5,0,0
20220829,SFN,NL,SDN,NL,130,5,6,1,0
20220829,ANA,AL,NYA,AL,129,4,3,0,0
20220829,MIN,AL,BOS,AL,129,4,2,0,0
20220829,TOR,AL,CHN,NL,129,5,4,0,0
20220830,ARI,NL,PHI,NL,130,12,3,0,0
20220830,ATL,NL,COL,NL,130,2,3,1,0
20220830,CIN,NL,SLN,NL,130,5,1,0,0
20220830,MIA,NL,TBA,AL,128,2,7,1,0
20220830,MIL,NL,PIT,NL,129,2,4,1,0
20220830,NYN,NL,LAN,NL,128,3,4,1,0
20220830,SFN,NL,SDN,NL,131,3,4,1,0
20220830,WAS,NL,OAK,AL,130,6,10,1,0
20220830,ANA,AL,NYA,AL,130,4,7,1,0
20220830,CHA,AL,KCA,AL,130,7,9,1,0
20220830,CLE,AL,BAL,AL,128,5,1,0,0
20220830,DET,AL,SEA,AL,129,3,9,1,0
20220830,MIN,AL,BOS,AL,130,10,5,0,0
20220830,TEX,AL,HOU,AL,130,2,4,1,0
20220830,TOR,AL,CHN,NL,130,5,3,0,0
20220831,ARI,NL,PHI,NL,131,2,18,1,0
20220831,ATL,NL,COL,NL,131,3,2,0,0
20220831,CIN,NL,SLN,NL,131,3,5,1,0
20220831,MIA,NL,TBA,AL,129,1,2,1,0
20220831,MIL,NL,PIT,NL,130,6,1,0,0
20220831,NYN,NL,LAN,NL,129,2,1,0,0
20220831,SFN,NL,SDN,NL,132,4,5,1,0
20220831,WAS,NL,OAK,AL,131,5,1,0,0
20220831,ANA,AL,NYA,AL,131,3,2,0,0
20220831,CHA,AL,KCA,AL,131,4,2,0,0
20220831,CLE,AL,BAL,AL,129,0,4,1,0
20220831,DET,AL,SEA,AL,130,3,5,1,0
20220831,MIN,AL,BOS,AL,131,5,6,1,0
20220831,TEX,AL,HOU,AL,131,3,5,1,0
20220831,TOR,AL,CHN,NL,131,5,7,1,0
20220901,ARI,NL,MIL,NL,130,5,0,0,0
20220901,ATL,NL,COL,NL,132,3,0,0,0
20220901,NYN,NL,LAN,NL,130,5,3,0,0
20220901,WAS,NL,OAK,AL,132,7,5,0,0
20220901,BOS,AL,TEX,AL,130,9,8,0,0
20220901,CHA,AL,KCA,AL,132,7,1,0,0
20220901,CLE,AL,BAL,AL,130,0,3,1,0
20220901,DET,AL,SEA,AL,131,0,7,1,0
20220902,ARI,NL,MIL,NL,131,2,1,0,0
20220902,ATL,NL,MIA,NL,131,8,1,0,0
20220902,CIN,NL,COL,NL,133,3,2,0,0
20220902,LAN,NL,SDN,NL,133,1,7,1,0
20220902,NYN,NL,WAS,NL,132,7,3,0,0
20220902,PIT,NL,TOR,AL,130,0,4,1,0
20220902,SFN,NL,PHI,NL,132,13,1,0,0
20220902,SLN,NL,CHN,NL,132,8,0,0,0
20220902,ANA,AL,HOU,AL,132,2,4,1,0
20220902,BAL,AL,OAK,AL,133,5,2,0,0
20220902,BOS,AL,TEX,AL,131,9,1,0,0
20220902,CHA,AL,MIN,AL,130,4,3,0,0
20220902,CLE,AL,SEA,AL,132,1,6,1,0
20220902,DET,AL,KCA,AL,133,5,4,0,0
20220902,TBA,AL,NYA,AL,132,9,0,0,0
20220903,ARI,NL,MIL,NL,132,6,8,1,0
20220903,ATL,NL,MIA,NL,132,2,1,0,0
20220903,LAN,NL,SDN,NL,134,12,1,0,0
20220903,NYN,NL,WAS,NL,133,1,7,1,0
20220903,PIT,NL,TOR,AL,131,1,4,1,0
20220903,SFN,NL,PHI,NL,133,5,4,0,0
20220903,SLN,NL,CHN,NL,133,8,4,0,0
20220903,ANA,AL,HOU,AL,133,2,1,0,0
20220903,BAL,AL,OAK,AL,134,8,1,0,0
20220903,BOS,AL,TEX,AL,132,5,3,0,0
20220903,CHA,AL,MIN,AL,131,13,0,0,0
20220903,CLE,AL,SEA,AL,133,0,4,1,0
20220903,DET,AL,KCA,AL,134,2,12,1,0
20220903,TBA,AL,NYA,AL,133,2,1,0,0
20220904,ARI,NL,MIL,NL,133,5,1,0,0
20220904,ATL,NL,MIA,NL,133,7,1,0,0
20220904,CIN,NL,COL,NL,134,4,8,1,0
20220904,CIN,NL,COL,NL,135,10,0,0,0
20220904,LAN,NL,SDN,NL,135,9,4,0,0
20220904,NYN,NL,WAS,NL,134,1,7,1,0
20220904,PIT,NL,TOR,AL,132,3,4,1,0
20220904,SFN,NL,PHI,NL,134,5,3,0,0
20220904,SLN,NL,CHN,NL,134,2,0,0,0
20220904,ANA,AL,HOU,AL,134,1,9,1,0
20220904,BAL,AL,OAK,AL,135,0,5,1,0
20220904,BOS,AL,TEX,AL,133,5,2,0,0
20220904,CHA,AL,MIN,AL,132,1,5,1,0
20220904,CLE,AL,SEA,AL,134,3,6,1,0
20220904,DET,AL,KCA,AL,135,2,3,1,0
20220904,TBA,AL,NYA,AL,134,1,2,1,0
20220905,COL,NL,MIL,NL,134,4,6,1,0
20220905,LAN,NL,SFN,NL,133,4,7,1,0
20220905,SDN,NL,ARI,NL,134,0,5,1,0
20220905,SLN,NL,WAS,NL,135,0,6,1,0
20220905,ANA,AL,DET,AL,135,10,0,0,0
20220905,BAL,AL,TOR,AL,133,3,7,1,0
20220905,BAL,AL,TOR,AL,134,4,8,1,0
20220905,HOU,AL,TEX,AL,134,1,0,0,0
20220905,KCA,AL,CLE,AL,133,5,6,1,0
20220905,NYA,AL,MIN,AL,133,5,2,0,0
20220905,SEA,AL,CHA,AL,135,2,3,1,0
20220905,TBA,AL,BOS,AL,136,4,3,0,0
20220906,CHN,NL,CIN,NL,133,9,3,0,0
20220906,COL,NL,MIL,NL,135,10,7,0,0
20220906,LAN,NL,SFN,NL,134,6,3,0,0
20220906,PHI,NL,MIA,NL,134,3,2,0,0
20220906,PIT,NL,NYN,NL,136,8,2,0,0
20220906,SDN,NL,ARI,NL,135,6,5,0,0
20220906,SLN,NL,WAS,NL,136,4,1,0,0
20220906,ANA,AL,DET,AL,136,5,4,0,0
20220906,BAL,AL,TOR,AL,135,9,6,0,0
